time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
550,2021-10-04 15:50,108398,102941,5457,89720,1,13730,47,1640,66.096344,3077,24,4.3802567,13,4.0059257,789,25444,525.4905,0,0,12495,266,8.67531,5192,3972,800,12110,12734,10911,11366,459,97336,5136,89517,929,1062,5368,3052,1439,7819,792,4344,58803,30714,20,0.64963377,68959,16179,10541,3046,1365,588,290,647,117
551,2021-10-04 15:51,99012,93460,5552,82788,1,11368,45,1293,76.57541,4198,19,4.4747486,12,3.956131,853,23361,437.20984,0,0,11287,333,8.772216,4136,4050,676,10461,10396,9742,9598,1006,88469,3979,81192,790,995,4183,3258,1351,7277,642,3337,54965,26227,21,0.63807416,64080,13891,7875,2677,1316,531,346,693,187
552,2021-10-04 15:52,114768,110138,4630,97605,45,12978,45,5956,19.269308,3578,20,4.5216274,11,3.961176,1895,30972,231.39314,0,0,18292,296,6.274218,4342,3416,609,16273,13459,14696,12346,686,105205,4304,93175,836,759,4301,2702,1119,12030,920,3384,56779,36396,22,0.68945175,70924,19029,12312,2855,1324,1203,341,713,190
553,2021-10-04 15:53,117476,112454,5022,99488,23,13514,44,1802,65.19201,4784,20,4.311923,11,3.8915913,748,40156,588.36365,0,0,17406,370,6.749167,5717,3698,709,13193,12760,11806,11592,596,106184,5703,96057,766,893,7115,2911,1281,10127,1187,4516,63672,32385,15,0.62704724,77083,18313,9352,3250,1199,535,279,638,221
554,2021-10-04 15:54,121265,116601,4664,94733,14,22274,44,1684,72.01009,4908,23,4.251344,11,3.8476515,944,26795,477.1271,0,0,15871,530,7.6406655,4182,3410,617,12856,13265,11342,11610,1713,110756,4139,101369,831,810,4402,2751,1204,9387,805,3334,68469,32900,22,0.60390055,80027,18373,9850,2822,1069,513,300,721,227
555,2021-10-04 15:55,113210,105148,8062,91845,2,13732,45,1554,72.85071,4897,23,4.3663216,10,4.0154543,822,29291,516.0572,0,0,15549,397,7.280854,5188,6570,875,13117,11786,12697,10661,1345,98667,5091,91994,1144,1098,4563,5623,1440,6673,583,4508,61380,30614,19,0.6539793,70641,16278,9371,3160,1110,1013,276,691,172
556,2021-10-04 15:56,115855,111293,4562,97727,27,13922,44,16334,7.0928736,4650,38,4.403206,12,4.087831,3066,25008,148.94814,1,8,26528,360,4.3672724,3055,3685,334,24347,12671,22730,11749,1946,106327,3031,96249,570,584,2950,3287,842,10078,433,2598,53776,42473,17,0.75643694,65387,20392,16227,3740,1340,458,155,738,230
557,2021-10-04 15:57,103516,98655,4861,86315,13,12966,45,1505,68.781395,5059,21,4.38362,10,3.9180377,782,26235,497.8325,0,0,15179,379,6.819685,3199,3513,469,11082,12159,9281,10576,2494,93224,3125,84750,645,823,2976,2828,1086,8474,669,2456,53611,31139,16,0.6983945,63885,14859,9634,3630,1562,796,279,811,210
558,2021-10-04 15:58,130846,126194,4652,113640,8,13287,44,3783,34.587894,3887,23,4.356356,11,3.8619902,1393,27178,352.0998,1,4,39437,312,3.3178487,3445,3183,519,11168,12530,10106,11008,21876,101290,3281,93114,664,720,3182,2481,1052,8176,586,2695,61424,31690,22,0.5391376,71307,17733,9209,2596,1115,420,290,580,227
559,2021-10-04 15:59,128129,122193,5936,110397,2,12671,44,5151,24.874588,3987,26,4.6416407,15,4.1236324,1187,33509,428.11288,1,19,25827,314,4.9610486,4147,4007,554,11879,14420,10742,12949,7033,111449,3838,100803,686,1006,3773,3161,1493,10646,797,3041,64708,36095,23,0.6328466,77207,20236,10210,3293,1246,604,303,825,202
560,2021-10-04 16:00,110002,106465,3537,93740,7,13136,48,8278,13.288475,3868,25,4.1956606,13,3.847161,1513,22870,271.86978,0,0,23229,330,4.735546,4285,2653,357,10262,12568,8914,11283,1084,101148,4055,91467,681,610,4343,2229,832,9681,643,3412,61368,30099,17,0.6300522,72815,15931,9440,3143,1238,582,358,750,234
561,2021-10-04 16:01,141194,134362,6832,122191,5,13671,47,9318,15.1528225,4638,28,4.575475,10,4.0023446,1878,40153,289.91055,1,6,27465,378,5.14087,4779,5305,732,17188,15504,16228,13899,6529,123336,4513,111573,1089,861,4206,4195,1245,11763,772,3741,70733,40840,21,0.6980679,84839,20243,12387,3961,1802,1166,816,889,436
562,2021-10-04 16:02,171233,167357,3876,152437,46,15109,45,18504,9.253837,4603,20,5.60117,14,3.8478522,2071,66136,311.4708,1,1,74716,394,2.291785,3701,2782,260,12166,11214,10136,10247,53507,110324,3540,93242,744,638,3694,2439,919,17082,324,3216,63610,29632,16,0.38117653,82512,15188,9638,3132,1224,568,483,304,72
563,2021-10-04 16:03,140073,133319,6754,114036,37,19919,45,5944,23.565445,4797,23,4.8439007,14,4.2455015,1127,35329,504.76663,1,1,30753,389,4.554775,4079,4838,701,14421,15395,13159,13308,16341,113474,3823,106120,713,1023,3508,3954,1341,7354,487,3336,66917,39203,21,0.68017393,76305,19553,10650,4039,2415,884,1165,879,355
564,2021-10-04 16:04,202223,194278,7945,174808,28,20349,44,3264,61.955578,4938,20,4.6540475,11,3.9921143,999,93340,780.2042,0,0,40647,373,4.975103,4552,4716,503,19572,17970,17427,15014,26253,165274,4319,157181,955,917,4265,3449,1428,8093,601,3718,108709,48472,18,0.56712145,119074,23830,14352,4173,2432,943,2589,736,315
565,2021-10-04 16:05,441800,412415,29385,380152,49,35455,45,7924,55.75467,4121,26,6.3698072,13,3.8071117,1375,281337,1152.1127,0,0,126045,364,3.5050974,14323,17957,1491,56169,48923,47685,45634,72476,333775,12516,314541,2253,2740,8640,9592,3269,19234,2978,9538,187784,126757,23,1.0036646,215175,52568,21766,6503,6768,3563,22693,2525,4185
566,2021-10-04 16:06,423039,392459,30580,352659,123,44267,44,10945,38.65135,2921,25,6.110554,11,3.9309278,1388,280511,1125.8004,1,1,153129,268,2.7626314,12490,20738,1384,53789,51393,54457,36900,84307,303640,10499,282262,1337,1515,7028,12250,1864,21378,2517,7982,148000,134262,23,0.99133885,176221,61837,22284,8325,6227,3155,23653,2551,2939
567,2021-10-04 16:07,258831,244063,14768,212222,161,33026,46,12818,20.192776,2771,25,5.443951,12,3.9686596,2110,127527,461.82465,1,3,87776,234,2.9487674,8873,10696,531,30824,35409,30273,25901,35722,202488,8016,192338,843,783,6186,6967,1052,10150,1505,6511,105222,87116,23,0.99879074,121056,35417,19539,9333,4658,2264,11554,1600,1445
568,2021-10-04 16:08,113022,108775,4247,94640,89,14528,45,21319,5.3014684,2771,37,4.48023,13,3.9417882,3398,26111,126.81813,1,4,39277,238,2.877562,3655,3164,279,10700,23213,10292,19481,8763,96663,3347,90780,535,532,3444,2733,777,5883,350,2997,49954,40826,22,0.89269346,57582,18908,12067,4935,1453,921,1738,279,521
569,2021-10-04 16:09,113815,109191,4624,91988,76,17831,45,6576,17.307634,5107,25,4.5290456,11,4.1025453,1453,27317,310.47214,1,5,22900,357,4.9700875,3355,3458,322,14531,12284,12997,11118,9673,96416,3184,90078,626,645,3101,2889,913,6338,499,2685,54660,35418,22,0.77390504,62494,17011,9676,5011,1741,970,538,621,185
570,2021-10-04 16:10,141757,129392,12365,115825,24,15486,45,4543,31.20339,4718,21,4.6128507,12,3.9864597,1066,40396,491.92026,0,0,29252,389,4.8460617,5393,10476,990,17296,23426,16096,15332,2053,121997,5310,114428,1039,1461,5086,9413,1838,7569,743,4567,67139,47289,19,1.0290991,77348,21257,10875,3555,2479,3145,3817,965,555
571,2021-10-04 16:11,119628,113670,5958,102419,49,12588,45,16931,7.0656195,4754,38,4.4337115,13,3.9688485,3158,23584,144.90373,1,9,34281,400,3.4896297,3645,4485,438,24453,17937,24227,14081,1078,109117,3584,102299,666,975,2970,3886,1303,6818,833,2751,54743,47556,22,1.0440867,63197,21909,15007,3349,1774,1490,1958,945,220
572,2021-10-04 16:12,107739,102309,5430,89146,32,14517,46,4271,25.225708,4753,22,4.5514665,13,3.99134,1444,24561,287.48337,1,2,21132,399,5.0983815,3380,3897,525,15062,14167,12711,11433,903,98134,3337,91219,748,1144,3083,3096,1425,6915,590,2747,54753,36466,19,0.8403549,63439,19225,9039,2941,1741,1060,1333,867,220
573,2021-10-04 16:13,97492,94263,3229,82460,7,12136,44,2709,35.988186,4646,23,4.2992797,13,3.8677847,929,27301,394.35522,0,0,16150,418,6.0366564,3913,2423,334,9466,11868,8675,10768,1139,89225,3849,82897,484,482,3842,2050,792,6328,640,3209,56422,26475,21,0.66367495,64960,14662,6255,2636,1537,851,510,525,162
574,2021-10-04 16:14,104333,101051,3282,88407,23,12892,44,6713,15.541934,4646,21,4.4000654,10,3.9173882,1168,22615,339.90668,0,0,18522,376,5.632923,3077,2406,257,10770,9789,10021,9108,3179,94836,3022,88199,506,575,3328,2102,835,6637,397,2625,57216,30983,17,0.64926726,65516,17349,8048,2201,2362,679,331,476,243
575,2021-10-04 16:15,100762,96404,4358,84169,63,12590,45,13046,7.723593,4825,22,4.2973633,12,3.8928053,2496,25023,151.13863,0,0,22653,390,4.4480643,3259,3123,467,9370,17454,9950,14796,1211,91954,3226,86727,588,860,3514,1946,1215,5227,476,2750,51271,35456,19,0.8336972,57987,18094,11115,2605,1172,800,1552,460,91
576,2021-10-04 16:16,227232,215948,11284,192630,96,24701,44,25436,8.93348,2717,37,4.351867,11,4.0279884,3478,74793,252.16878,1,23,79426,268,2.860927,9112,8635,2036,21942,52769,24372,46756,1788,205098,9079,188397,1897,2255,7926,6196,2599,16701,4274,4805,102695,85702,18,0.7403919,125735,54805,18417,5184,2174,2034,3309,947,383
577,2021-10-04 16:17,240075,229772,10303,212478,15,18487,46,28652,8.378996,3027,38,4.821001,12,4.3259406,4473,99766,223.537,1,17,84253,258,2.8494534,7386,8138,3249,50672,21470,48235,17728,3088,219344,7336,203376,1617,1853,7540,4432,2119,15968,1457,5879,118691,84685,15,0.714588,138979,51728,18900,6611,2716,2173,3192,938,306
578,2021-10-04 16:18,110555,106907,3648,92614,66,14502,44,6728,16.432076,5039,17,4.1089077,10,3.8153067,1797,25492,227.64886,1,4,19381,421,5.704298,3604,2645,308,9619,11172,9092,10459,2399,100957,3549,93552,727,638,3692,2257,950,7405,849,2700,65180,28372,15,0.5400298,74440,16426,8330,2492,886,429,238,505,103
579,2021-10-04 16:19,114871,110354,4517,100193,16,11181,44,7105,16.16763,3115,23,4.270031,10,3.8251536,1993,33616,214.33568,1,5,17321,398,6.6318917,2813,3303,557,11192,12017,10784,10315,4058,103601,2746,97798,612,751,2635,2257,1096,5803,503,2243,69892,27906,16,0.63236153,77105,14420,6583,2634,1365,992,923,750,158
580,2021-10-04 16:20,115025,106964,8061,95108,13,13123,45,12739,9.029359,2861,25,4.2380147,13,3.7598913,2919,31197,139.9099,1,2,32734,262,3.5139306,3812,5758,948,10484,12859,9841,11073,788,102417,3735,93450,639,1838,3609,4421,2250,8967,590,3145,66705,26745,25,0.61405784,77291,14279,7097,2252,1073,1232,833,665,176
581,2021-10-04 16:21,145931,143169,2762,127046,56,16404,46,30078,4.8517523,4650,38,4.5022244,13,3.8047621,9990,35307,54.692093,0,0,46787,419,3.1190503,5564,2114,172,11122,12011,10336,11303,4032,133618,5524,119039,1912,398,4933,1891,603,14579,959,4565,91155,27884,25,0.40607548,109239,15729,8836,2171,1214,514,459,300,201
582,2021-10-04 16:22,119863,116684,3179,102954,70,14087,46,16333,7.338701,4548,38,4.880695,13,3.9625056,8202,35269,56.605095,1,10,32404,394,3.6990187,3286,2518,300,11260,14031,10129,12706,6532,106930,3229,98543,792,441,3240,2094,597,8387,341,2888,66826,31717,21,0.56863254,76660,16699,9413,3884,1513,621,341,315,193
583,2021-10-04 16:23,105389,100096,5293,87441,9,13117,47,1730,60.9185,4959,30,4.6764708,12,4.0242267,897,25498,451.49945,1,1,13187,384,7.991886,3371,4152,437,12066,10465,11215,9767,3058,93783,3278,87705,584,699,3300,3248,1025,6078,433,2845,58715,28990,21,0.6372582,66470,15387,8426,2892,1257,640,410,534,222
584,2021-10-04 16:24,152062,142607,9455,128527,36,14696,45,29559,5.1443553,4846,25,4.3291283,12,4.014207,12954,61318,44.394474,1,1,44682,384,3.403205,4691,6162,720,28201,11595,27822,10518,5039,133035,4593,127160,798,2486,4854,5368,3135,5875,521,4072,79348,47812,22,0.5920151,87657,31337,11427,3052,1380,773,422,618,197
585,2021-10-04 16:25,133610,129748,3862,112566,47,17398,46,31585,4.2301726,4700,25,4.4292397,12,3.9299796,8836,38782,57.837368,1,54,51641,383,2.5872853,3439,2913,378,10777,26259,9351,25675,12978,113388,3326,107734,678,598,3126,2506,892,5654,546,2780,62856,44878,23,0.671574,70036,27866,10930,3165,1706,739,467,716,150
586,2021-10-04 16:26,99738,95867,3871,83600,30,12776,45,13703,7.278552,4086,22,4.3378015,12,3.868766,2793,27929,133.66415,1,162,26568,296,3.754065,3381,2867,382,9638,9246,8361,8909,11016,81583,3345,75817,683,633,3016,2416,891,5766,642,2703,51435,24382,19,0.60761195,58784,12111,7379,2544,1158,951,510,712,115
587,2021-10-04 16:27,98661,94952,3709,82586,16,12674,45,3323,29.69034,5377,24,4.19315,12,3.8228683,1267,30976,287.61246,1,8,15259,397,6.465758,4538,2684,354,9810,9591,8797,8870,1955,88498,4492,82124,1400,669,4014,2299,986,6374,1050,3442,58079,24045,19,0.57188755,67492,12175,7550,2504,1001,511,332,660,104
588,2021-10-04 16:28,118434,113053,5381,101057,84,12588,44,7064,16.765856,3432,26,4.594942,11,4.144799,1402,28546,336.4786,1,3,23335,260,5.0753803,3703,4059,885,14770,14431,13683,13530,1940,107553,3594,98815,783,885,3325,3115,1179,8738,662,2932,60669,38146,15,0.74802,71201,18176,12267,4099,1580,1370,607,844,192
589,2021-10-04 16:29,133232,128580,4652,111206,76,17856,44,14889,8.948351,4717,37,4.5342746,13,4.1290245,3401,28587,156.86122,1,11,35893,349,3.7119215,4127,3454,542,14358,21813,13448,20018,2534,122000,4081,106984,787,787,3909,2837,1117,15016,1060,3021,60545,46439,20,0.80587995,77645,21496,15565,5167,2454,968,552,863,194
590,2021-10-04 16:30,134752,125328,9424,114947,13,10997,45,25464,5.291863,2840,25,4.5908575,14,3.9724324,8066,51546,62.096825,0,0,42661,248,3.1586695,4831,7101,884,28564,13025,27946,10961,437,120086,4794,112920,993,1869,4508,6172,2297,7166,538,4256,63825,49095,22,0.7717807,73121,30371,11465,3399,2497,1287,651,776,282
591,2021-10-04 16:31,101201,97047,4154,85815,27,11573,45,2365,42.79112,3722,25,4.231867,13,3.8056097,945,29794,392.4889,0,0,14066,296,7.194725,5226,3090,301,8962,10315,8452,9726,619,91242,5202,85202,1663,679,4441,2617,1024,6040,1067,4135,61692,23510,21,0.54179305,71280,13304,6788,2117,729,427,178,639,116
592,2021-10-04 16:32,98704,94388,4316,81938,21,12745,45,5628,17.538025,4449,25,4.4242597,11,3.9658325,1408,27827,266.7493,1,4,17051,379,5.7887516,3461,3143,391,9943,9183,9170,8923,1097,89899,3380,81036,714,741,3339,2702,1104,8863,476,2904,57386,23650,22,0.5600077,67980,13083,6746,2285,1149,391,157,596,76
593,2021-10-04 16:33,105017,98819,6198,87162,61,11860,44,7522,13.961313,2869,23,4.518686,15,4.0258555,1894,28788,210.6753,1,1,21336,266,4.9220567,3878,4480,609,12111,9585,11302,8874,1201,93782,3756,86786,803,1145,3768,3827,1676,6996,491,3265,60544,26242,21,0.61285317,69524,13086,7971,3002,1451,520,263,654,171
594,2021-10-04 16:34,138272,132250,6022,116034,114,16649,44,37129,3.724097,2924,38,4.185845,14,3.8589792,9739,25441,52.707466,1,1,48316,258,2.8618264,3313,4209,364,23267,21641,21937,20557,1492,127596,3202,107411,596,1338,3263,3785,1662,20185,509,2693,56508,50903,27,0.7441347,78254,28029,16495,3498,1430,604,276,885,114
595,2021-10-04 16:35,120605,116432,4173,100880,113,15699,47,15914,7.578547,5074,37,4.2093925,14,3.8022366,4200,27317,105.66309,0,0,29082,378,4.147067,6339,3081,450,10691,19648,9338,18701,3946,106206,6253,100138,1702,723,5384,2594,1033,6068,1306,4947,64900,35238,28,0.6703951,75283,18078,11535,3110,1248,714,329,898,250
596,2021-10-04 16:36,166608,158202,8406,145398,21,16224,45,9949,16.746206,4571,29,4.5312004,12,3.879009,3082,32029,203.78552,1,5,58147,340,2.8652897,4936,4449,607,18451,16611,16824,14692,36844,118981,4380,111523,1088,915,4080,3009,1398,7458,456,3924,67663,43860,27,0.63558173,77124,20352,15753,3580,1808,1081,1159,941,187
597,2021-10-04 16:37,101920,98198,3722,84992,15,13624,46,9830,10.36826,4813,20,4.334742,12,3.962657,2389,25688,163.66261,0,0,19724,366,5.167309,3080,2718,343,10271,10018,9423,8978,2026,93183,2977,84580,585,621,2748,2357,913,8603,466,2511,58940,25640,18,0.6110381,69002,13060,7371,2827,1331,542,260,761,204
598,2021-10-04 16:38,128862,119100,9762,107289,15,12642,46,6100,21.124918,5176,22,4.668371,13,4.227112,1843,33341,275.5898,0,0,23104,424,5.5774755,5253,7218,761,18742,14498,17516,13968,2723,111284,5020,104253,1027,1512,4855,6189,2384,7031,569,4451,65187,39066,22,0.7760472,74653,17949,10890,6272,2254,1103,785,986,256
599,2021-10-04 16:39,146915,140402,6513,124819,150,16487,44,15561,9.441232,5009,38,4.880194,12,4.339162,3250,27571,189.10954,0,0,36235,392,4.0545053,3993,4513,831,25839,23158,23744,21809,4589,132199,3853,117923,912,1168,3251,3434,1621,14276,855,2998,58921,59002,21,0.9873464,75079,24847,19006,7574,3570,991,1381,1686,445
600,2021-10-04 16:40,133047,129047,4000,114304,60,15039,46,18447,7.2123923,4888,38,4.4674807,12,4.061706,4180,23137,125.78589,1,66,36465,397,3.648622,4933,2770,558,21163,18634,19219,17627,485,123674,4792,111922,880,891,5540,2109,1185,11752,538,4254,64183,47739,28,0.81777114,78115,23169,15387,5136,2577,983,885,775,786
601,2021-10-04 16:41,110898,106043,4855,85803,22,20568,46,8936,12.410251,5237,38,4.3734713,13,4.0420113,3122,24563,137.80237,0,0,18554,426,5.97704,3446,3248,580,12356,11478,11647,10056,3563,99478,3273,93986,659,840,3613,2589,1163,5492,452,2821,63324,30662,25,0.6236361,70463,15847,9723,2896,1147,701,222,723,320
602,2021-10-04 16:42,88419,84606,3813,72925,20,11920,44,1986,44.52115,3160,23,4.1696925,13,3.8580952,816,23427,401.42157,0,0,10791,276,8.193772,2975,2708,429,8538,8204,7814,7869,1810,79897,2903,74147,565,677,3142,2219,1029,5750,459,2444,51642,22505,20,0.57011503,58846,12569,6453,2195,805,380,158,754,137
603,2021-10-04 16:43,83691,80104,3587,67731,22,12576,44,1445,57.91765,4638,25,4.180341,12,3.8285353,730,20113,421.48355,0,0,7575,338,11.048317,2840,2586,380,9075,8405,8500,8007,534,76747,2818,71290,603,661,2887,2169,984,5457,427,2391,50026,21264,22,0.58661026,56919,11376,6251,2226,789,560,157,679,74
604,2021-10-04 16:44,78950,75594,3356,65108,61,10622,45,1393,56.67624,4989,21,4.225203,15,3.8932323,719,19011,410.55634,1,2,7890,400,10.006337,2883,2468,300,8340,8088,7692,7656,370,72378,2849,67541,523,561,3129,2147,851,4837,411,2438,47275,20266,16,0.59386957,53461,10978,6077,2106,947,438,225,283,71
605,2021-10-04 16:45,89917,85945,3972,73364,53,12862,44,1500,59.944668,5071,23,4.2733727,13,3.9555414,840,21195,406.2607,0,0,9662,426,9.306252,3331,2939,398,9515,9824,9039,9200,791,81849,3291,76180,641,717,3148,2490,1007,5669,500,2791,52417,23763,19,0.61243147,59629,12808,7363,2346,1034,354,198,632,82
606,2021-10-04 16:46,111021,107073,3948,94019,5,13379,46,2255,49.23326,4924,19,4.270227,12,3.8616457,1024,30450,405.22363,1,1,16322,374,6.8019238,6701,2773,392,10631,12688,9489,12059,2388,98076,6659,91992,1492,699,6543,2355,1083,6084,1215,5444,64244,27748,17,0.65175056,74394,14351,7988,2884,1173,791,936,919,625
607,2021-10-04 16:47,82654,79113,3541,67772,6,11569,44,1514,54.593132,2941,18,4.053506,11,3.770771,780,23651,383.77692,1,1,8023,260,10.302132,2620,2597,301,7906,8238,7432,7906,854,75704,2551,70454,567,552,2506,2262,879,5250,385,2166,50086,20368,16,0.5728337,56756,10922,6237,1751,659,274,194,657,123
608,2021-10-04 16:48,102817,94292,8525,83687,23,10885,45,1956,52.56493,2876,23,4.234336,11,3.9334514,891,28012,417.75534,0,0,13502,252,7.614946,4329,6485,1238,11047,10033,10386,9383,886,89167,4246,83946,819,1587,4587,5195,1950,5221,389,3857,58673,25273,16,0.583989,65885,13327,8139,2642,1181,542,194,661,119
609,2021-10-04 16:49,104260,100058,4202,85600,18,15191,45,3295,31.641882,5270,24,4.407304,11,4.0591955,1137,23029,360.5488,0,0,14985,388,6.9576244,3039,3097,566,12668,12318,11431,10999,1361,95678,3027,87978,586,795,3223,2466,1085,7700,523,2504,55964,32014,22,0.7472185,65127,15049,10072,4176,1486,529,260,640,139
610,2021-10-04 16:50,110054,105624,4430,94944,29,11255,45,4077,26.993868,2762,22,4.2645893,13,3.8531394,1252,29634,327.22046,0,0,19971,244,5.5106907,6794,3126,483,10957,13565,9499,12565,1556,97378,6445,91100,1404,801,5389,2553,1200,6278,1487,4958,60853,30247,20,0.7073501,71245,15722,8445,3105,1472,970,529,799,286
611,2021-10-04 16:51,105101,100088,5013,87492,36,12990,45,2921,35.98117,4065,20,4.462223,15,3.9923167,1229,25598,326.61105,1,9,13222,318,7.948949,3725,3631,403,10985,11188,10320,10226,3092,93513,3578,87502,751,729,3388,3094,1140,6011,512,3066,59229,28273,15,0.6567745,66809,14376,8704,2891,1287,653,413,826,243
612,2021-10-04 16:52,132265,126042,6223,115912,65,11955,47,3375,39.18963,5099,21,4.196125,11,3.8050492,1276,27179,381.1348,1,1,39136,383,3.3796248,4011,3580,376,17408,14189,16587,13746,17608,105299,3366,98303,693,727,3319,3053,1767,6996,510,2856,58045,40258,16,0.59740674,66608,24828,10555,2982,1306,563,248,622,176
613,2021-10-04 16:53,135281,123946,11335,110650,47,14483,46,3894,34.740883,4914,29,4.3367434,10,3.9295902,1334,39898,368.8568,1,1,35787,400,3.7801716,4328,7576,707,19693,12358,18525,11453,12994,108687,4204,102618,718,1411,4135,6039,1696,6069,372,3832,61035,41583,28,0.64269185,68977,23189,12497,4028,1288,946,489,585,183
614,2021-10-04 16:54,95610,91368,4242,80495,8,11296,45,1689,56.60746,5524,20,4.275917,11,3.8945036,943,25055,379.0806,0,0,9387,406,10.185363,2923,3133,332,11013,9791,10422,9185,748,87759,2904,81832,563,696,3035,2756,1047,5927,425,2479,55721,26111,19,0.6436879,63141,13822,6907,2904,1657,450,198,683,91
615,2021-10-04 16:55,90492,86704,3788,75740,8,11456,44,1200,75.41,3606,21,4.261937,10,3.8617365,829,24049,406.49457,0,0,9448,258,9.5779,3106,2755,316,9729,10488,8944,9450,983,82635,3035,77129,602,705,2857,2396,1013,5506,384,2651,52074,25055,15,0.7357556,58953,12078,6963,2831,1282,811,500,1084,283
616,2021-10-04 16:56,91680,88091,3589,79054,13,9257,45,2305,39.774403,2869,18,4.145168,11,3.8117855,993,24759,339.1722,0,0,10799,252,8.489675,3765,2702,291,8327,9065,7717,8589,493,83856,3705,78329,753,565,3753,2383,864,5527,592,3113,54922,23407,14,0.58522034,62530,13375,6610,2045,848,384,244,680,112
617,2021-10-04 16:57,99855,95779,4076,82569,25,13521,44,1795,55.629528,4672,23,4.1124673,11,3.7885027,744,25945,489.59006,0,0,12375,381,8.069091,4855,2958,283,9465,10358,9013,9788,1009,89993,4793,83763,1025,740,4606,2625,1040,6230,726,4067,59299,24464,16,0.5464123,68312,14116,7574,2081,673,519,139,587,90
618,2021-10-04 16:58,93576,89763,3813,78694,14,11296,46,2388,39.18593,4968,23,4.3907957,12,3.8185556,723,25553,475.5076,0,0,9433,384,9.920068,2940,2848,316,8923,8644,8535,8077,1125,85737,2869,78865,617,593,2818,2500,926,6872,494,2375,56269,22596,15,0.53453875,64630,12582,6857,1884,844,386,87,659,99
619,2021-10-04 16:59,121837,113890,7947,100351,182,13658,44,16764,7.267776,5053,37,4.3014226,12,3.8178945,3146,28455,138.59726,1,3,29763,387,4.0935726,3555,6233,667,12523,22898,10604,21009,1884,108495,3492,100113,805,1042,3351,5520,1670,8382,498,2994,60076,40037,17,0.6722917,70439,19748,15400,2993,966,710,261,585,292
620,2021-10-04 17:00,111068,106137,4931,96412,18,10073,46,4935,22.50618,2789,24,4.2363076,11,3.8849883,1387,31702,298.38284,1,2,18424,278,6.028441,6676,3425,356,10985,11899,9629,10774,1959,97537,6642,89886,1649,1094,5669,3023,1471,7651,1253,5389,61736,28150,22,0.6233299,73393,15076,7866,3625,1382,546,361,971,236
621,2021-10-04 17:01,96798,92212,4586,80304,14,12393,46,1892,51.16173,5079,21,4.1228366,13,3.8653972,881,25316,407.36548,0,0,12180,408,7.9472904,3577,3362,378,10127,10139,9473,9480,2287,86502,3462,80986,1028,691,3236,2826,1070,5516,484,2978,56099,24887,15,0.56673694,63406,13753,7421,2364,1109,468,209,538,95
622,2021-10-04 17:02,93705,89473,4232,78785,2,11035,45,1731,54.13345,4708,22,4.33932,11,3.8805115,886,22464,393.5034,0,0,11333,385,8.268332,3044,3256,364,10633,11214,9856,9264,622,85840,3003,80032,582,648,2776,2774,943,5808,485,2518,52871,27161,19,0.7190118,60145,12827,8169,3401,1477,489,487,741,457
623,2021-10-04 17:03,107248,97338,9910,85938,19,12079,44,1705,62.902054,4964,25,4.0887733,10,3.8185086,858,28646,436.82983,0,0,14139,358,7.5852604,5194,7646,939,12365,10384,11780,9335,775,91395,5164,85578,1143,1843,5009,6674,2238,5817,609,4555,58970,26608,19,0.5862021,67531,15186,7742,2274,1062,840,268,783,125
624,2021-10-04 17:04,87428,82840,4588,73465,8,9906,44,1357,64.427414,2892,25,4.2286696,11,3.9357073,780,23175,421.10898,0,0,9499,242,9.203917,2968,3339,588,9310,8520,8782,8016,1083,78899,2922,73149,624,835,2927,2692,1139,5750,463,2459,50515,22634,22,0.6473898,57663,11384,6470,2649,1248,530,247,702,170
625,2021-10-04 17:05,99961,95309,4652,81574,11,14239,44,4922,20.309021,5259,21,4.2281213,12,3.9363754,1772,22333,213.07393,1,1,14760,360,6.7724257,4218,3297,648,10613,10955,9938,10419,1333,89841,4125,83587,796,923,4515,2409,1272,6254,654,3471,56800,26787,19,0.6535849,64804,14410,8091,2783,1283,481,324,684,239
626,2021-10-04 17:06,121448,116837,4611,102414,39,14810,46,10918,11.123649,4608,22,4.580852,11,4.124421,1991,40968,242.93872,0,0,29732,389,4.0847573,4656,3412,533,13030,11612,10641,10912,2143,110120,4450,102125,661,821,5187,2725,1117,7995,582,3868,71543,30582,18,0.68936497,81401,15434,8571,3526,1527,803,346,1002,379
627,2021-10-04 17:07,98996,95421,3575,81996,28,13667,46,10404,9.515186,4354,23,4.266325,12,3.964861,2492,27269,152.30577,1,1,21892,368,4.522017,3223,2589,343,8690,9962,8014,8350,1338,90887,3161,82600,589,685,3352,2214,959,8287,484,2677,58609,23991,18,0.5875389,68380,12367,6878,2678,1586,480,221,590,124
