time_bin,timestamp,vol_total_num,vol_ann_num,vol_wd_num,vol_origin0,vol_origin1,vol_origin2,vol_peer_num,vol_pfx_num,vol_pfx_avg,vol_pfx_max,path_len_max,path_len_avg,path_unq_len_max,path_unq_len_avg,AS_count,AS_count_max,AS_count_avg,AS_rare_max,AS_rare_sum,pp_num,pp_max,pp_avg,is_WA,is_AW,is_WAW,is_longer_path,is_shorter_path,is_longer_unq_path,is_shorter_unq_path,is_new,is_dup_ann,is_AWnA,is_imp_wd,is_WnA,is_AWn,is_AnW,is_WAn,is_dup_wd,is_dup,is_flap,is_NADA,is_imp_wd_spath,is_imp_wd_dpath,edit_dist_max,edit_dist_avg,ED_0,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,ED_8
138,2020-07-21 09:18,234590,220964,13626,190428,30,34669,31,12987,18.063448,926,24,5.5516825,12,4.844391,2344,68019,466.0384,1,11,69840,174,3.3589633,12043,10371,2424,64079,58736,61771,55774,11757,198009,11174,160340,2764,2085,8076,7007,2410,37669,4531,6643,38024,122316,20,1.550552,80543,36949,32471,7732,35767,9623,2672,914,605
139,2020-07-21 09:19,232019,230135,1884,205488,40,24909,31,31786,7.2994084,743,24,4.688865,15,4.1778955,4735,93294,203.3643,1,6,57165,120,4.0587597,1996,1314,224,41917,55430,40365,53686,3029,225128,1957,180857,504,399,1522,995,552,44271,786,1171,73008,107849,20,0.88606966,118323,53803,39839,5147,3545,2701,1463,512,675
140,2020-07-21 09:20,268928,264108,4820,241884,22,22849,30,20220,13.300099,606,24,4.9829655,13,4.347369,4379,102489,263.0356,1,1,50306,100,5.3458433,4640,3262,1130,52526,54723,49371,51773,2620,257208,3982,209724,842,1023,3177,1389,1198,47484,1586,2396,91080,118644,20,0.925798,140602,50977,46953,7252,6773,4093,1859,800,804
141,2020-07-21 09:21,228036,221649,6387,195993,30,27132,31,30587,7.455324,768,24,5.1270566,13,4.50132,4151,111286,241.76584,2,4,57289,142,3.98045,4048,4467,740,61861,51459,59238,49391,4137,214579,3103,164265,684,642,3282,1753,805,50314,1023,2080,32640,131625,25,1.0888939,84409,65473,51577,6123,2145,3321,1773,615,892
142,2020-07-21 09:22,307332,301924,5408,275399,16,26822,30,35068,8.763887,1165,45,4.9887357,13,4.4891496,6883,84892,197.12917,1,14,61723,138,4.9792137,3853,3858,1038,55721,56892,54106,56231,1739,296388,3823,256617,1076,1263,3937,2714,1494,39771,1184,2639,133465,123152,21,0.94718415,174750,40412,38511,30368,9356,3037,1269,488,1003
143,2020-07-21 09:23,139840,138168,1672,124615,6,13823,30,17653,7.9216,954,28,5.1445994,13,4.49738,4226,70810,147.35779,1,120,34361,150,4.0697303,1190,1266,208,31471,31540,30391,30537,1003,135994,1180,104742,276,287,961,1013,387,31252,209,971,35772,68970,20,0.9970538,67454,32355,26698,3308,2219,2013,1182,383,615
144,2020-07-21 09:24,220617,216384,4233,193474,16,23788,30,19351,11.400806,773,28,5.1621146,13,4.441451,4693,90419,205.84125,2,197,53039,109,4.159524,3149,3663,1113,50013,45867,49653,43384,1851,211448,3070,170129,512,414,2680,2457,506,41319,1342,1728,66019,104110,20,1.0181491,109101,45162,37269,7723,7949,2815,1623,710,795
145,2020-07-21 09:25,249319,244836,4483,220529,4,25347,30,14550,17.135326,764,27,5.1898413,13,4.515692,3415,118979,325.4038,1,2,39971,138,6.2374973,2567,3276,675,54820,52106,53962,49810,251,242022,2562,181280,511,1070,2904,2590,1203,60742,672,1890,65287,115993,25,0.97817653,127074,50265,45806,6860,6009,3826,1596,521,1209
146,2020-07-21 09:26,212003,207856,4147,182699,4,27231,31,11962,17.72304,790,24,5.3543224,13,4.5554376,2660,130069,360.01016,1,3,36410,148,5.8226585,2351,2630,1108,49403,54798,46808,54497,1818,203721,2325,141426,669,1388,2090,1490,1483,62295,1021,1304,31261,110165,25,1.114206,94507,46241,44286,5292,6540,4580,1795,594,730
147,2020-07-21 09:27,300589,296671,3918,264885,17,32542,29,31979,9.399574,482,24,5.2593546,13,4.6443567,7385,112803,187.12999,1,8,61813,144,4.862877,4168,2868,383,63603,65300,61650,63339,1698,290821,4151,233503,1405,645,2638,2452,1034,57318,1618,2533,95904,137599,25,1.0807748,154947,47208,45753,27710,9824,4020,1605,943,1593
148,2020-07-21 09:28,252439,245438,7001,226469,22,20221,32,19944,12.657391,696,24,4.9721313,13,4.358734,4721,82929,227.87608,1,50,48793,162,5.1736727,5105,4928,1175,49793,47510,48275,46328,3458,237471,4608,195253,1664,1230,3310,3660,1477,42218,1907,2701,87384,107869,25,0.9259504,131767,42812,45265,7710,7006,3469,1347,594,1051
149,2020-07-21 09:29,231881,227066,4815,204136,4,25033,32,15665,14.802489,617,24,5.235949,13,4.530991,3435,121233,302.73624,1,60,38654,152,5.9988875,2385,3259,528,55256,54992,54544,52272,1920,222999,2300,167338,487,977,2064,2595,1318,55661,1103,1197,49093,118245,20,1.0939232,105603,49920,46798,6135,8108,3231,1933,733,1365
150,2020-07-21 09:30,339047,336077,2970,311970,30,24714,31,20668,16.404442,782,24,4.7207484,13,4.2659035,3992,177133,359.94037,1,4,42568,92,7.964833,2676,2125,427,61114,54247,59365,51979,696,332820,2620,279127,658,548,2287,1669,730,53693,400,2220,145601,133526,20,0.7507543,200386,66556,50799,6951,2470,3569,1748,632,773
151,2020-07-21 09:31,210726,206194,4532,188706,8,18464,32,17098,12.324599,844,28,4.997478,13,4.322129,3881,75066,230.95671,2,14,44892,172,4.6940656,3128,3315,692,36786,42465,35464,41173,565,202534,3103,166030,899,951,2188,2578,1184,36504,1162,1941,76606,89424,20,0.89685184,114904,37890,35307,5912,5426,2474,1655,455,627
152,2020-07-21 09:32,322673,318183,4490,286594,56,32500,31,51791,6.230291,623,24,4.999381,15,4.419064,7693,121854,183.4421,1,39,73949,110,4.3634534,3163,2896,1082,59347,70835,57362,69203,3994,311099,3124,248168,876,1074,2270,1781,1521,62931,991,2133,107645,140523,20,0.9143436,171728,64368,48365,11479,7944,4729,1926,626,1620
153,2020-07-21 09:33,269315,266319,2996,236681,26,30011,31,36735,7.3312917,656,28,4.937094,12,4.439901,7301,103661,162.23106,1,20,57006,162,4.724327,2053,2322,330,54246,65626,53020,63727,389,263892,2026,215103,449,556,1671,1960,659,48789,421,1605,85632,129471,20,1.0420586,135302,48421,47361,22876,4266,3165,1750,549,894
154,2020-07-21 09:34,250662,246059,4603,223010,34,23920,31,30766,8.14737,747,24,4.9446597,13,4.351684,5371,95131,200.29417,0,0,56744,166,4.4174185,4265,3550,711,64673,50865,62885,49190,336,241472,4085,195750,972,835,2657,2816,1039,45722,1758,2327,62141,133609,20,1.0603282,110081,65814,46340,7152,8393,3161,1440,672,1250
155,2020-07-21 09:35,244062,242103,1959,216909,6,25554,31,17261,14.139505,557,24,5.0077157,13,4.444129,3415,121238,315.60263,1,1,34933,134,6.986574,1805,1394,380,49423,48745,48080,46910,327,239977,1695,183577,350,397,1471,1008,559,56400,361,1334,72690,110887,20,0.8997304,129664,49209,48529,4800,1856,3063,1789,552,724
156,2020-07-21 09:36,183364,179293,4071,158413,0,21805,31,13056,14.044424,803,26,5.2110734,13,4.4656343,2293,86530,351.15482,1,5,41167,144,4.45415,3115,3171,1121,39909,42029,37642,40839,403,175960,3072,131611,684,561,2127,1985,715,44349,1267,1805,41895,89716,24,1.0348542,87941,38037,34451,6362,6593,2512,1162,471,556
157,2020-07-21 09:37,204660,202485,2175,176890,0,26284,31,11153,18.35022,965,24,5.2899623,15,4.6447043,2404,128922,392.49042,1,1,31646,148,6.467168,1339,1616,244,50810,47804,48955,45487,304,200909,1322,142597,278,325,1173,1355,492,58312,272,1050,35600,106997,20,1.0316182,94349,49076,44426,4935,1958,3035,1692,486,866
158,2020-07-21 09:38,462956,456897,6059,423076,57,34972,29,49546,9.343964,1094,45,4.927498,13,4.36185,9891,195693,202.15175,0,0,77616,110,5.964698,4322,3694,1059,75582,84151,72360,82350,576,452068,4274,394625,1733,1787,3866,2627,2296,57443,1733,2541,214420,180205,21,0.90741456,274360,62460,57973,35621,14566,4797,1824,1430,1450
159,2020-07-21 09:39,153401,149797,3604,134271,8,16083,32,10004,15.333966,767,24,5.18702,15,4.604451,2005,79900,345.38354,1,61,28694,172,5.3461003,2353,2707,479,37490,36999,36218,35263,1525,146052,2252,111833,578,638,1995,2122,764,34219,503,1749,31302,80531,20,1.0400519,66546,36930,33256,4665,1703,1994,1161,421,659
160,2020-07-21 09:40,189091,183213,5878,171145,20,13376,30,14478,13.060575,812,24,4.9131393,13,4.1921477,3660,73511,211.60765,1,4,40826,118,4.631632,5691,4079,1788,30600,36924,29355,36250,334,177229,5654,145253,1352,1369,4490,2233,1758,31976,2062,3592,71042,74211,25,0.906463,105962,30426,26891,5816,7320,3784,781,356,838
161,2020-07-21 09:41,98731,95076,3655,84525,0,11845,31,8860,11.143454,683,26,5.4221253,14,4.7561636,1494,51883,307.4103,1,2,29974,180,3.293888,2239,2640,462,25101,22520,24591,21989,992,91861,2110,69092,454,949,1986,2135,999,22769,271,1839,18629,50463,20,1.1421438,42081,21640,19508,2586,3604,2157,682,309,813
162,2020-07-21 09:42,190466,183440,7026,168090,7,16051,31,13098,14.54161,744,28,5.1305494,14,4.3791704,3591,59254,224.51823,1,5,41475,142,4.5923085,5201,5144,1232,36954,38405,35987,36954,3231,175043,5144,138225,1251,1427,4819,3869,1847,36818,1907,3237,56779,81446,22,0.976316,96394,33043,28787,6260,10091,2956,819,322,777
163,2020-07-21 09:43,199377,196695,2682,174257,12,22939,29,28347,7.0334425,953,28,5.360558,13,4.7860494,5929,76311,159.20964,1,2,49366,131,4.0387516,2000,1989,497,46845,41712,46034,40800,1026,193722,1902,158984,381,540,1829,1454,640,34738,462,1440,65645,93339,20,1.1114923,100980,30074,28873,24519,4870,2934,1254,521,692
164,2020-07-21 09:44,273421,271216,2205,247640,12,23933,31,13185,20.737278,470,24,4.784655,12,4.304285,3069,118268,380.98663,1,2,31245,94,8.750873,1619,1585,406,54578,52436,53448,50300,822,268831,1565,223115,366,484,1444,1097,564,45716,350,1215,101728,121387,20,0.8472319,148100,57944,49041,5892,2029,3209,1628,426,677
165,2020-07-21 09:45,258828,252470,6358,235864,22,17907,28,17589,14.715333,630,28,5.0126944,13,4.362942,4131,124904,268.15445,1,1,48996,110,5.282635,5230,4425,692,44897,45256,43722,44284,7210,240629,4062,202646,895,1124,3365,3141,1334,37983,1546,2516,102026,100620,21,0.88295317,141768,41341,36079,6877,11432,3031,1076,530,1540
166,2020-07-21 09:46,149373,143190,6183,135010,4,10026,29,14404,10.370244,676,24,5.051889,14,4.2869263,3126,40934,198.92963,1,1,48283,134,3.0936975,4209,4318,880,28565,29033,27639,28156,4220,135354,3543,110966,1078,741,2726,2852,1272,24388,1245,2298,48295,62671,20,0.99617064,74366,23818,19903,7369,8730,3017,632,286,383
167,2020-07-21 09:47,292336,288483,3853,261609,45,27613,29,23202,12.599604,867,24,4.9853024,15,4.3713527,4514,122011,280.08218,1,2,48076,123,6.0807056,2652,2579,601,57527,56838,54726,55324,723,285217,2615,229500,528,729,2899,1671,1165,55717,700,1915,99944,129556,21,0.93463004,156701,55914,51398,7708,6242,4139,1732,1098,1313
168,2020-07-21 09:48,250069,246491,3578,219085,19,28478,30,34727,7.2009964,797,24,5.469989,12,4.98062,6398,84877,192.63754,1,42,91661,136,2.728194,5715,2249,316,50569,44757,49416,43901,15613,225895,4559,202174,703,495,3477,1637,597,23721,1755,2804,101513,100661,25,1.0717882,127577,29182,22255,29878,13442,3911,1505,1143,601
169,2020-07-21 09:49,190263,174433,15830,153378,0,25337,30,13522,14.070625,817,30,5.8599577,13,5.3106523,2475,52876,380.659,2,35,70257,142,2.7081003,7305,12061,1729,45392,48172,44655,47126,21637,147506,6578,119650,1053,1494,4733,7480,1754,27856,2359,4219,27967,91683,25,1.4242654,58554,29892,22839,3163,26271,8241,1672,1274,897
170,2020-07-21 09:50,213926,205448,8478,185996,8,22461,31,16065,13.3162775,673,26,5.259053,15,4.514135,3535,71808,266.3536,1,3,59517,134,3.594368,6168,6277,823,44459,53196,44072,50930,1372,197955,5188,158445,1459,1480,4003,5176,2154,39510,1909,3279,55889,102556,24,1.2328048,97772,37795,32978,7400,15042,5917,1761,1949,1097
171,2020-07-21 09:51,225962,216811,9151,199923,26,18356,30,17677,12.782825,899,24,5.0975595,15,4.3713555,4251,78528,224.40155,1,1,45633,166,4.9517236,4742,5710,1260,43687,47575,41652,47033,2009,211420,4138,168710,1062,1435,3310,3068,2081,42710,1590,2548,69618,99092,21,1.0207778,114518,35666,37474,8859,11439,4152,1346,589,537
172,2020-07-21 09:52,173944,168933,5011,153972,8,16112,31,15712,11.070774,564,24,4.887038,13,4.4437556,2606,64497,290.34958,1,4,38892,98,4.472488,3634,3138,444,33586,27628,33569,26257,3032,163459,2699,136306,563,495,1858,2128,681,27153,928,1771,67520,68786,21,0.7822575,95865,33969,25514,4363,2264,1669,945,244,401
173,2020-07-21 09:53,264682,260328,4354,232944,10,28426,30,27941,9.472889,766,45,5.429562,15,4.675717,6474,120552,188.97374,1,5,50592,170,5.2316966,3490,2702,1287,63221,55613,61662,53920,1481,255387,3460,192704,874,1323,1543,1394,1622,62683,1831,1629,65163,127541,20,1.0821854,130099,47953,48673,12579,9661,4459,1901,766,1361
174,2020-07-21 09:54,236849,231791,5058,207323,2,25451,30,27097,8.740783,845,42,5.2383485,13,4.509735,5721,106432,183.5957,1,26,53082,150,4.4619455,3201,3918,1115,49615,64046,47603,63013,1625,226998,3177,176889,1309,908,2385,2787,1107,50109,1512,1665,55766,121123,20,1.183522,107646,42975,42616,17890,10475,3685,1669,774,1238
175,2020-07-21 09:55,240211,237809,2402,215286,22,22870,31,15725,15.27574,770,27,4.8864384,13,4.3879247,3571,102033,292.6617,1,8,37141,124,6.4675426,2105,1937,353,48696,45922,47690,43683,1274,234506,2083,185044,579,243,1760,1577,389,49462,491,1592,78377,106667,20,0.8571381,128871,50212,43435,5666,1921,2654,1331,472,776
176,2020-07-21 09:56,183692,181762,1930,163344,8,18731,31,13414,13.694051,539,27,4.746487,13,4.286325,3585,70514,217.71771,1,3,33917,86,5.415927,1336,1459,215,32106,34707,30799,33932,935,179504,1326,147552,218,347,1171,1230,458,31952,272,1054,70660,76892,25,0.8176676,103114,35173,31480,5114,1476,1894,849,349,476
177,2020-07-21 09:57,155086,149671,5415,133151,14,17799,30,9828,15.780016,952,28,5.6420684,13,4.665613,1816,79078,388.2324,1,7,30434,196,5.0958138,3532,4017,891,39854,37767,39388,37060,906,145268,3516,100936,670,875,3088,3104,1363,44332,1668,1848,19787,81149,21,1.2291503,65807,32315,27095,6448,10386,3539,980,381,969
178,2020-07-21 09:58,250917,246120,4797,224030,16,22855,30,20999,11.9489975,775,34,5.183329,13,4.417077,4304,106838,253.59665,2,8,44827,138,5.5974526,4179,3191,1424,47408,53702,44920,52710,1176,240871,4085,182787,1378,941,2048,1739,1500,58084,2255,1830,73436,109351,25,1.011175,133810,44500,38612,6616,10974,4809,1656,840,1907
179,2020-07-21 09:59,379701,377602,2099,340588,36,37338,30,38998,9.736423,569,24,4.948732,11,4.4669333,7875,135914,214.38629,0,0,58632,116,6.4760027,1695,1706,291,77813,71822,75910,68673,429,375500,1661,326159,246,290,1395,1353,371,49341,308,1353,157692,168467,20,0.9553859,207799,64900,60573,27475,5838,4198,2178,1314,1136
180,2020-07-21 10:00,232891,226958,5933,205976,4,21601,31,13201,17.641922,515,24,5.2131934,10,4.4747972,2812,98384,362.3798,1,3,39421,124,5.90779,5394,3946,1962,51887,52650,50388,51511,309,221257,5361,173717,1423,1561,3859,1853,1985,47540,2530,2831,61015,112702,22,1.0770274,111370,45201,42516,9098,10266,4201,1307,521,1171
181,2020-07-21 10:01,230322,228493,1829,211399,12,17378,30,16742,13.757137,466,27,4.620527,13,4.195004,3485,137472,275.47058,1,6,34937,82,6.592495,1790,1403,290,36285,36594,35259,35451,1983,224734,1773,195135,318,293,2027,1020,412,29599,185,1588,109376,85759,20,0.710184,139621,41114,34833,4446,1753,1991,931,382,510
182,2020-07-21 10:02,146700,144557,2143,125592,8,19400,31,9832,14.920668,574,28,5.554093,13,4.7004848,1718,94305,396.6653,1,24,28661,148,5.1184535,1444,1645,505,35843,36884,34630,35330,1534,141621,1421,99330,265,352,1458,981,456,42291,309,1112,21302,78028,20,1.063531,64142,35934,32068,3626,1646,2151,1351,380,626
183,2020-07-21 10:03,188548,185343,3205,171800,10,14088,30,17753,10.620627,679,30,4.880389,14,4.3599596,4039,82773,200.70042,1,30,39149,92,4.816164,2004,2255,380,36330,28149,35359,26803,2229,181279,1936,156383,453,644,2171,1684,781,24896,335,1601,81651,74732,20,0.76905084,107361,36002,29095,4856,1977,1492,797,207,447
184,2020-07-21 10:04,269405,263764,5641,243107,14,21584,30,37302,7.2222667,468,45,5.1810446,15,4.4657874,7399,82562,159.93283,1,1,63425,168,4.2476153,3946,4131,1327,50878,58468,48795,57101,302,259545,3915,234669,927,1246,3378,2756,1481,24876,1447,2468,118090,116579,20,1.0970323,144902,32533,35047,29887,14100,2898,1238,481,1446
185,2020-07-21 10:05,153923,150925,2998,132770,4,18952,31,14404,10.686129,544,28,5.0740366,11,4.397323,3128,66022,213.22028,1,12,35146,142,4.379531,1944,2132,278,31073,29835,30058,29040,1817,147618,1752,115687,355,331,1525,1468,412,31931,386,1366,48041,67646,20,0.8795047,80659,32013,27206,3037,1317,2040,1213,500,461
186,2020-07-21 10:06,124282,120811,3471,108500,0,13337,30,9469,13.125145,701,24,5.854384,10,4.8440127,1677,73485,352.47226,1,2,31328,194,3.967122,1761,2249,1050,37257,30051,36581,28571,582,118563,1755,82575,815,636,1358,1084,1127,35988,755,1000,12281,70294,20,1.2914903,49205,27269,26979,4020,6345,3122,1287,513,736
187,2020-07-21 10:07,273032,266496,6536,244670,22,22995,29,22724,12.015139,493,25,4.907128,11,4.2533245,4748,116005,240.13269,2,415,51390,92,5.31294,4952,3737,648,49033,48325,47343,46677,7204,254379,4654,214213,1547,2067,4110,2988,2760,40166,2140,2514,107558,106655,21,0.85845983,150155,44631,38385,8585,10659,2820,1128,652,1041
188,2020-07-21 10:08,162477,158902,3575,145273,8,14743,31,13437,12.091762,521,25,5.1661906,10,4.379706,3197,64591,219.65811,1,7,39369,124,4.127029,3047,2427,732,34694,34684,33535,34095,635,155305,2893,121765,1004,636,1410,1680,1063,33540,1115,1778,47019,74746,20,1.0575774,81726,31530,26777,4773,6534,2603,1145,617,1681
189,2020-07-21 10:09,323933,321284,2649,288776,30,32763,30,36229,8.941262,711,45,5.0429964,11,4.527586,7766,114380,187.48016,1,27,58731,168,5.515537,1763,2136,297,63828,67692,61571,65769,1126,318413,1730,273191,316,375,1775,1824,495,45222,362,1368,129420,143771,20,0.9739144,175265,51485,52361,27606,5186,2952,2131,802,939
190,2020-07-21 10:10,253554,248983,4571,226688,26,23988,32,22010,11.519945,893,24,5.0259132,10,4.3751783,4334,101118,253.59691,1,1,44390,114,5.711962,2301,2383,414,48640,46919,48025,44030,264,246428,2264,195344,1068,1401,2496,1954,2178,51084,1095,1169,87165,108179,20,0.9001633,139746,47106,40785,6025,6426,4301,1217,998,734
191,2020-07-21 10:11,168475,165519,2956,148394,4,17511,31,12391,13.596562,683,24,5.3526845,12,4.5458226,2803,86807,269.04996,1,3,37064,120,4.545516,2464,2460,641,38379,39684,36889,38614,563,162532,2427,117979,834,328,1550,1778,456,44553,1116,1311,32753,85226,21,1.1249919,78721,35029,32428,5088,6734,2551,1532,759,861
192,2020-07-21 10:12,217684,213205,4479,190906,4,22503,28,12083,18.015724,758,24,5.06339,13,4.358467,3056,97790,304.38123,1,9,38600,202,5.639482,2845,2990,486,44357,49727,42147,48529,578,209798,2818,158942,999,1208,2530,2499,1473,50856,1316,1502,55900,103042,21,0.9852125,108485,41756,43273,6877,5930,2729,1235,609,720
193,2020-07-21 10:13,256031,249909,6122,226902,5,24644,30,16746,15.289084,944,32,5.319108,12,4.488614,3846,117828,293.8822,2,237,40408,162,6.3361464,4794,4401,794,55571,59376,54206,57996,1438,243709,4719,181124,1316,1281,3130,3573,1689,62585,2050,2669,58252,122872,28,1.1169194,122678,48601,46711,7958,10915,5111,1932,746,2364
194,2020-07-21 10:14,326460,324306,2154,304107,46,20535,28,47482,6.8754478,497,28,4.7731433,13,4.356093,9684,181596,146.08075,1,51,69763,84,4.679558,1605,1663,297,55119,40102,54068,37221,2182,320592,1564,297630,325,302,1537,1336,418,22962,351,1213,182615,115015,23,0.74429333,206432,47333,39071,18365,4262,2548,1437,966,657
195,2020-07-21 10:15,169187,165873,3314,153451,26,13067,30,33022,5.123463,905,30,4.8602185,13,4.231195,7241,55619,97.44649,1,23,57857,156,2.924227,2558,2756,849,25758,40691,24618,39940,439,162890,2526,142655,626,461,1782,1868,544,20235,1281,1245,70455,72200,20,1.0645913,92058,22810,19887,17076,8887,2046,695,920,511
196,2020-07-21 10:16,237642,235833,1809,214869,28,21379,31,17740,13.395828,690,24,4.854537,13,4.3038464,4117,111649,247.05829,1,6,33221,94,7.153367,1396,1346,184,41477,44707,40160,43193,721,233757,1342,188960,230,269,1251,1125,422,44797,186,1156,91665,97295,20,0.8040961,137071,42606,43317,4281,1794,2181,1382,531,686
197,2020-07-21 10:17,231888,228534,3354,204393,20,24563,30,16675,13.906327,596,29,4.925989,14,4.407458,4011,91006,251.69334,2,7,36399,120,6.3707247,2439,2487,368,47143,42954,45940,41165,864,225243,2434,181948,439,699,2266,2107,855,43295,439,1995,80876,101072,25,0.8520191,125204,46998,41893,5280,1910,2664,1393,480,687
198,2020-07-21 10:18,350251,345333,4918,326479,51,19542,31,39110,8.955536,499,24,4.6830974,14,4.115813,9209,205365,154.78825,2,514,67990,78,5.1515074,4537,3999,1502,52457,58129,49477,56068,5506,335330,4501,296948,822,779,2721,2456,879,38382,1848,2653,162675,134273,20,0.8024445,203429,56281,54067,10275,7841,2854,1413,1016,1444
199,2020-07-21 10:19,184350,181379,2971,157375,4,24431,31,15316,12.036432,595,24,5.2804017,12,4.5046782,3292,97425,248.83444,2,20,37917,158,4.861935,2717,2260,599,42908,43417,42097,41690,1925,176796,2676,134886,474,494,2121,1638,652,41910,1314,1362,41447,93439,20,1.0208571,84950,43020,37700,4286,2682,2792,1426,544,813
200,2020-07-21 10:20,223787,219912,3875,197945,10,23089,31,30210,7.4077125,794,45,5.4573555,14,4.7547293,6159,81556,170.79932,1,1,55098,154,4.0616174,2390,2119,1022,53531,39502,52478,38059,382,217175,2362,170362,492,1157,2216,978,1721,46813,1060,1302,68164,102198,21,1.0235357,116270,39009,34917,13193,10070,2532,1358,561,571
201,2020-07-21 10:21,250176,245679,4497,222343,35,25316,31,40831,6.1271095,585,42,5.0904756,13,4.413556,7477,81267,146.2592,1,13,68251,156,3.6655288,4224,2993,1150,52208,55919,49182,54715,600,240897,4190,197299,896,1193,2301,1694,1462,43598,1407,2783,78503,118796,27,1.1326826,123741,39397,45762,18499,8151,4113,1663,672,1734
202,2020-07-21 10:22,283338,279141,4197,251519,50,28282,30,40594,6.9797997,805,36,4.844928,15,4.233556,6590,106481,179.90167,1,6,71211,106,3.9788516,3440,3096,1078,52014,73156,50407,70340,1772,273987,3418,220355,1442,866,4559,1891,1043,53632,1432,1986,82429,137926,27,0.98774254,137536,65448,50618,7713,5973,4681,1720,1081,1265
203,2020-07-21 10:23,279784,268376,11408,241311,356,30040,29,15101,18.527515,787,32,5.9153056,13,5.0969496,3103,104161,445.22818,1,22,74758,156,3.7425292,10241,9509,1437,68974,58570,67849,55797,17994,240976,9226,182033,899,968,8760,6043,1064,58943,3894,5332,52117,129916,23,1.2794156,115530,48428,37273,5043,25608,9407,3083,1195,1929
204,2020-07-21 10:24,341663,329233,12430,301310,134,31857,31,38488,8.8771305,823,34,5.0346045,14,4.3662786,6607,129011,219.8497,2,58,84846,100,4.02686,6824,9681,1237,77956,74478,75248,73776,8632,314587,6608,259629,1391,1793,5115,7455,1939,54958,2453,4155,88797,170832,20,1.1267741,146598,77829,51797,9710,21103,7235,2804,1070,1078
205,2020-07-21 10:25,268853,260831,8022,238166,31,23816,31,20841,12.900197,800,32,5.200321,13,4.5157976,5761,109704,205.39803,1,4,55376,148,4.8550453,5934,6345,1614,59006,54522,57557,52590,3272,252156,5009,198530,1299,903,3264,3135,1146,53626,2752,2257,74236,124294,22,0.9910137,130724,51701,49599,9096,6543,4524,1848,828,821
206,2020-07-21 10:26,207795,200630,7165,180070,20,21130,32,32859,6.323838,543,42,5.1643076,13,4.6473207,7428,73430,125.855415,2,21,61168,150,3.3971195,2635,4998,1116,40155,41469,37790,41348,5707,193853,2108,169463,330,495,1576,1809,602,24390,708,1400,81116,88347,24,1.0237302,106350,28160,26240,24499,4918,2177,1348,733,592
207,2020-07-21 10:27,126592,122282,4310,112267,0,10844,31,12155,10.414808,538,26,5.461376,14,4.7248735,2278,54941,255.59877,1,121,40292,180,3.1418643,2277,3029,759,29928,25439,29138,23528,7521,113055,2219,85750,589,592,2667,1964,710,27305,934,1285,25569,60181,20,1.0430912,54182,24693,21228,5094,6520,1503,820,286,397
208,2020-07-21 10:28,187671,182315,5356,168957,4,15941,31,19202,9.773513,485,27,5.1583743,13,4.4057536,3938,67475,206.93474,1,2,48254,88,3.889232,3319,3867,1044,37863,40088,36115,38690,1292,177975,3277,142053,512,1129,1667,2548,1218,35922,1459,1818,56420,85633,20,1.0071721,93648,39134,27665,7173,6047,3985,1397,510,482
209,2020-07-21 10:29,204293,201064,3229,188339,54,13476,32,33359,6.1240745,802,26,4.436199,15,3.9382882,5602,132249,142.14584,1,8,54145,128,3.7730722,2525,2672,845,31567,47612,30531,46758,448,198116,2468,183069,439,420,1703,1737,532,15047,1040,1428,94719,88350,25,0.8644692,111093,43103,29119,5893,7024,1891,711,348,701
210,2020-07-21 10:30,151242,148891,2351,136717,4,12606,31,14274,10.595629,824,28,4.768025,12,4.229302,2894,53128,218.17726,1,4,34316,146,4.407332,1598,1833,289,22711,29695,21067,29337,486,146824,1579,122213,362,396,1392,1498,501,24611,356,1223,60700,61513,25,0.8211674,86054,27100,25577,4028,1526,1907,720,212,545
211,2020-07-21 10:31,312489,310796,1693,276223,56,34657,31,54355,5.7490387,764,28,4.8831935,10,4.4744334,9045,111362,153.82555,1,7,68712,94,4.547808,1253,1311,111,72970,52490,72372,50908,323,309238,1236,268288,222,291,1266,1184,364,40950,147,1089,122010,146278,20,0.95208794,163506,63573,43748,28802,4322,3127,1259,469,548
212,2020-07-21 10:32,198328,195315,3013,176944,4,19150,31,14335,13.835229,961,24,5.143824,11,4.481054,3584,92824,245.41629,1,3,34638,146,5.7257347,2825,2161,970,44588,39816,43834,38104,377,192131,2800,146248,667,611,2080,1143,834,45883,921,1879,54593,91655,20,0.9972066,101915,39690,34398,5128,6966,2779,1389,492,1041
213,2020-07-21 10:33,204030,199589,4441,177040,4,22837,29,11609,17.575157,754,24,5.1988335,13,4.4984946,3054,100801,294.50916,2,9,36926,168,5.525375,3013,3182,489,44900,48601,42831,47429,918,195745,2973,143953,640,724,2402,2666,1172,51792,1104,1869,43517,100436,20,1.0712591,96734,41307,40633,6460,5661,2848,1781,711,1236
214,2020-07-21 10:34,200231,197168,3063,174862,5,22778,29,14551,13.760635,693,26,4.935674,12,4.3877554,3248,79325,267.0234,1,2,37987,82,5.27104,2163,2285,482,44716,41668,43293,39733,391,194656,2062,159671,591,613,1856,1769,736,34985,505,1557,63922,95749,20,0.9213808,99785,46543,37300,5016,2241,2109,1624,501,570
